formula,target
Na2 Sn4 Sr1,0
H4 Na2 O14 Se4 Zn3,0
Cu4 Dy3 Sn4,0
Al0.46 Fe2.54 La1 O9.06 Sr3,1
H2 Bi1 Cl1 Cu1 O7 Se2,0
Ce0.3 Cu1 Nd1.7 O4,1
Cu1 O7 Se2 V1,1
Cr1 Mo6 Na9 O24,0
Ba1 Co1 La8 O26 Si6,1
O6 Ru1 Sr2 Tb1,0
Cu2.28 O12 Ta4,1
C14 Fe3 O14 S2 W1,0
Ag1 Te2 Tl1,0
B1 Er1 O3,1
Ni0.7 V1.3,1
H16 Dy2 O20 S3,0
Mn1.67 Mo3 Na2.67 O12,1
O4 Si1 Zn2,0
Bi2 I1 O4 Yb1,0
C1 Ga1 Mo2,0
Co1 Mn0.7 Si1 Ti0.3,1
Cu2 Se2 Tb0.667,1
Cu1 S2 Tm1,0
As0.39 Sn0.61,1
Li7 Mn1 N4,0
Er3 Fe1 Ge3,0
C6 H8 Ho1 K1 N6 O4 Ru1,0
Cd3 F2 O24 P6 Sr7,1
Cs1 In3 O5,0
Ir0.075 Nb0.925 S2,1
Ca1 Cl2 Co4 O12 Te4,0
Cu0.932 Sn0.068,1
Ca0.714 Cr0.374 Fe0.626 La0.286 O2.722,1
Fe2 Tb1 Zn20,0
Al0.24 Ni1.76 U1,1
Ag0.67 Er1 Si1.33,1
Co5 Ge2.2 Nd6,1
H6 Li4 Ru1,0
Co3 Se4,0
Fe1.2 O3 Ti0.8,1
B1 Cs1 Na2 O11 P2 Yb2,0
  H3 Al7.68 B3 Ca0.03 F0.54 Fe0.06 K0.01 Li0.54 Mn0.93 Na0.84 O30.46 Si5.76 Ti0.03,1
Al1 Nd2,0
P3 Pd4 Zr3,0
Cu0.12 S8 Zn3.88,1
Ba0.3 Fe0.2 La0.5 Mn0.8 O3 Y0.2,1
Au1 Li2 Sn2,0
Cd1 Mn7 O12,0
C2 Ni1 Pr1,0
Ca0.25 O4 Sr0.75 W1,1
Al3 Y1,0
Al2 Br6 N2 Se2,0
Nd1 Sb1,0
Ce0.4 La0.6 Mn1 O3,1
Mn0.06 Ni0.94 O1,1
Ce2.55 Eu1.044 O12 Sr4.406 Zn1.001,1
Ba0.875 O3 Ru1 Sr0.125,1
Cs3 O36 P12 V3,0
H4 Cl2 Mg1 O8,0
Co2 Dy0.25 Ho0.25 Tb0.5,1
H25 Cl4 Co2 N7 O3,1
Al2.7 Cu2.3 Er1,1
Nb1 Se2 V0.5,0
Al11 Li1 N14 Sr4,1
Ce0.165 Cu1 Nd1.835 O4,1
Ba5 Ca1 Co4 Nd2 O15,1
Ba8 Ni3.2 Si42.4,1
Al0.14 Au0.86,1
Ag1 Br1 In2 Te3,1
La0.77 Mn1 O3 Sr0.23,1
C6 I17 La12,0
Co1.5 Fe1.5 La3 O9.25 Sr1,1
Ba5 O21 Sr2 Ta4 Zr2,1
F9.5 K6 O14.5 Ta6.5,1
Cr0.3 Ga0.7 Ni3,1
As3 Br2 O8 Tm3,0
Al2 Co0.75 O4 Zn0.25,1
Ba0.33 La0.67 Mn0.94 O3,1
Ga0.4 O4 P1 Zn0.6,1
In19.44 Ni9 Sc10,1
Cu1 Ga1.01 Mn0.99 O4,1
Cl18 Cs1 Fe1 La1 Zr6,0
Ho1 Zr1,1
Co0.5 Si0.2 V0.3,1
Bi0.6 Ca0.4 Fe1 O3,1
Cs1 F33 Ti8,0
Gd0.3 La1.7 Ni1 O4.14,1
Ba3 Mn1 O14 V4,0
Cs0.37 K0.63 P1 Se6,1
Fe2.1645 Li0.365 O4,1
Ba0.333 Cd0.067 Cu0.266 La0.667 O3 Ti0.667,1
Fe0.26 Mg1.74 O4 Si1,1
Gd10.272 Mn0.57 S16,1
H2 F5 Mn1 O1 Rb2,0
H2 Fe1 Li1 O6 P2,0
Am0.2804 Pu0.7196,1
S1 Sm0.75 Tm0.25,1
In8 Ir2 S1,0
Ca0.9 La0.1 Mn0.8 O3 Ti0.2,1
Ga3 Pt1 Sm1,1
Cs2 F6 K1 Sc1,0
Ba1 Bi0.1 O3 Zr0.9,1
Al1 Nd1 O3,0
Bi1 Cs1,0
Ce1 Mo1 N3,0
F6 Pa1 Rb1,0
Al0.16 Ca0.03 Cr0.02 Fe0.15 Mg1.73 O6 Si1.91,1
O8 P2 Rb3 Tm1,0
Bi12 Mn0.5 O20 Ti0.5,1
B4 Nd1.25 O12 Sc2.75,1
Cu3 S2 Se2 Ta1,1
Bi4 Cl1 O8 Ti0.5 W0.5,1
Al1.8 Fe0.2 Nd1,1
Nb0.413 Ni0.207 O2.523 Pb0.961 Ti0.28 Zr0.1,1
O7 P2 Pb1 Zn1,0
O9 P3 Tm1,0
Au1 Cs1,0
Fe1 O3 Pr0.4 Sr0.6,1
Hf1 P2,0
Nb6 Te8 Tl0.45,1
K2 Mn2 O15 Si4 Zn4,0
O14 Pr3 Sb3 Zn2,1
Al3 Gd1 O8 Pb2,0
Cu0.23 S2 Ta1.09,1
Fe11.868 Mn11.132 Y6,1
Bi4.43 O15 Sr0.23 Ti4,1
Li1 Mn0.6 Ni0.5 O4 Ti0.9,1
Ga16 Hf6 Pd7,0
Ag9 Cs3 S12 Sb4,1
Ga0.15 Pd0.85,1
Ba2 Ca0.1 Cu3 O6.04 Y0.9,1
Ca0.612 O3 Sr0.388 Zr1,1
H1 As1 Hg1 Mg1 O5,0
H4 Co1 F5 Fe1 O2,0
Cu2 Na1 O10 P2 V1,0
F2 Gd2 O1 Se1,0
Bi1 Cl4 N3 S4,0
N4 Ta1,0
Cu0.5 Mn0.5 Nd1 O4 Sr1,1
H4 Mn1 O9 S2,0
B1.32 Cs0.85 O5.77 Si1.68,1
Os1 P1 Zr1,0
Fe0.5 Mg0.75 Mn1.25 O4 Sb0.5,1
Bi0.85 O1.545 Tb0.105 V0.045,1
I3 Zr1,0
Co1.85 Er1 V0.15,1
Ce0.5 Pd3 Sc0.5,1
C4 H30 Co2 N14 O2 S4,1
Nd0.02 Pd0.98,1
Hf1 Rh1,0
H4 N2 O10 U1,0
H1 Cl1 I2 K2 O6,0
Fe4 K10 S17 Sn4,1
C2 Nd1,0
Cs5 O29 P4 V2 W4,0
Be1 K0.83 Na1.08 O16 P4 Zr2,1
Cu1 Lu2 O14 S2 Te2,0
Cl2 Pb3 S2,1
Ge2.4 Na4 Si1.6,1
Sb3.08 Zr5,1
Be2 Na2 O9 Si3,0
Nb0.207 S1 Ta1.793,1
Cl6 Cs2 Ge1,0
Ge3.37 Sb1.63 Te6,1
K1 La1 Mo2 O8,1
Ca0.26 O3 Sr0.74 V1,1
Al4 Cr0.3 Fe7.4 O19 Sn0.3 Sr1,1
Fe0.2 Ti0.8,1
K2 Mo1 O4,0
B4 Mo3.2 Nb0.8,1
H2 B1 Co14 Gd2,1
Mg0.841 Mn0.159 O1,1
C2 H6 Ce1 N1 O9 S1,0
C1 Cu1 Na3 O7 P1,0
Pr1 Pt3,0
Lu2 Mg1 Se4,0
Na5 O4 Tl1,0
Co1 Ho0.1 O2.67 Sr0.9,1
Cl15 Cs2 Nb6 O3 U1,0
La0.96 O3 Sc1 Sr0.04,1
H5 Al1 O8 Se2,0
N6 Pb1,0
Ba3 Lu4 O9,0
Fe1 Ge2 Tm1,0
Cu1 Er3 Pb1 S6,0
Cu1 La1.5 Nd0.5 O4,1
Ca1 Rh2 Si2,0
C1 Al1 Y3,0
Ir1 Nd3,0
Al1 Fe1 O5 P1,0
Ce0.207 Mn1 O4 Sr1.793,1
Ba1 Co2 Nd1 O5,0
Ge1 Si1 Th2,1
N0.68 V1,1
 H1.66 Al0.12 Ca0.76 F0.34 Fe0.24 K0.22 Mg4.3 Mn0.8 Na1.62 O23.66 Si7.88,1
In0.1 Rh4 Sb12,1
Ba1 Cu3 Eu1 O7.06 Sr1,1
Ca1 K1.85 O7 P2 Rb0.15,1
B0.7 Rh3 Sc1,1
Co1 Ni2 S2 Sn2,1
Al1 Lu1 Pt1,0
Cu1 O6 Sr2 Tl2,1
Sc1 Y1,1
Ba0.1 La0.6 Mn1 O3 Sr0.3,1
In0.9 O6 Sb1 Sn0.1 Sr2,1
Li2.2 Mg17.8 Si20 Sr12,1
Al3 B0.5 Ta5,1
Ag1 As3 K2 Se6,0
Mo4 Na4 O16 Pu1,0
Al3.976 Fe0.404 Mg1.62 Na0.052 O18 Si5,1
La0.938 Mn0.938 O3,1
Al3 Y0.5 Yb0.5,1
Ba4 Ni1 O12 Re2,1
Fe2 Rh1 S4,1
Al10 Fe2 Yb1,0
Li6 O14 P4 Zn1,0
Ca4 Nd6 O26 P2 Si4,1
Ho1 S1.863,1
H2 I3 K1 O9,1
Al1 Mn1 Ti1,1
Sn4 Yb5,0
S1 Sm0.5 Y0.5,1
Ag1 Hg2 Ti1,0
H12 As2 Cu2.582 Mg2.418 O16,1
Ho3 Ru4 Si12,0
Al7 Fe6 La1,1
Ni0.54 Re1 S2.8 Se1.2 Ta1,1
C2 Re1 W1,1
Ca1 Mn0.9 O2.961 Ti0.1,1
Ge1 O8 Sn6,0
Ba1.068 Eu0.04 In1.935 K0.93 O12 P3 Tb0.025,1
Ba2 Co0.815 Cu2.185 O7.32 Y1,1
 Al0.032 Ca0.19 Fe0.844 Mg0.923 Mn0.029 Na0.003 O6 Si1.968 Ti0.01,1
Ce3 In1,0
Pd1 Sb1 Sc1,0
H18 La2 O21 S3,0
B3 Dy1 O6,0
Ca0.416052 Li10.251948 O32.004 Sm0.48006 Ti12.85494,1
K2 O12 P3 Y1 Zr1,1
 Al0.989 Cr0.949 Fe0.434 Mg0.616 Mn0.007 O4 Si0.004 Ti0.001,1
H4 As2 O9 V1,1
Mo1 O7 P2 Rb1,0
As2 Co0.5 Fe0.5,1
H3 Pr1,0
Ba2 Cu2.02 Nb0.97 O8 Pr0.99,1
Al1 K0.95 O8 Si3,1
Fe0.785 Na0.765 O2 Si0.215,1
Sn1 Ta3,0
Ca9.65 Eu0.35 O24 P6 S1,1
Sb0.1 Te0.9 Tm1,1
H19 B13,0
C2 H18 B3 Ho1 S1,0
Bi4 P6 Se18,0
In1 Ni1 O6 Sr3,0
Ga3 La1 Pd2,0
B5 Br1 Eu2 O9,0
H3 B6 K3 N1 Na1 O15,1
Ag6.92 As1.38 Cu1.14 Hg0.9 Pb6.82 S48 Sb22.84,1
Er1 K1 P2 S7,0
Cu5 S7 Si2,0
Fe0.5 Ga0.5 Ti1,1
Ba1 In2.95 Pt1.04,1
F10 In3 Rb1,0
Fe0.667 Ge1.333 La1,1
Au2 I10 Tl6,1
Cd0.3 Cu2 Fe0.7 Se4 Sn1,1
Cs2 F2 O3 W1,1
Ce1 Ni2 Sn2,0
C60 Na3.82,1
Ba2 Ca2 Cu3 Hg0.62 O8.46 Pb0.38,1
Co0.19 Cu0.01 Li0.98 Ni0.82 O2,1
Cu1 Gd1 Mg1,0
Al1 Au1 Ti1,0
Al0.2 Ce0.02 F1 Mg0.4 O4 Si0.4 Sr2.97,1
Gd2 O6 Ti1 Zn1,0
Ba2 Mn1 S2 Se1,1
Li15 Si4,0
Gd0.255 La0.263 Mo0.99 Na0.482 O4,1
H4 F1 N1 O4 S1 Sn1,0
Gd0.4 Mn2 Y0.6,1
Ba0.93 Ca0.07 O3 Sn0.025 Ti0.975,1
Cd0.5 Mn0.5 O1,1
Au1 Ge1 Sm1,0
Al2 Gd0.5 La0.5,1
La1 Ni1 O2.56,1
Ag4 Dy3 Ga7,1
Mo2 O9 Zn3,0
Bi0.5 Ca0.5 Cu1.5 Fe0.5 O5.87 Sr1.5 Y0.5,1
Ba0.87 Co3.128 F12 Na3.998,1
Gd0.75 O4 V1 Y0.25,1
K1 O4 P1 Zn1,0
Co1 Ga8 Gd2,0
Cs4 I13 Os1 Pr6,0
Al2 Cl8 Se4,0
Ir1 K2 Na2 O4,0
F6 O9 Si2 Ti1 Y4,0
Ir3 U1,0
C3 La1 Y1,1
La0.65 Mn0.95 O3 Pb0.35 Ti0.05,1
C6 Fe2 N6 Na0.55,1
B1 Co12 Si2 Y2,1
Nb2 P5,0
K3 O3 S1 V1,0
Au0.69 Pd0.34 Sn1,1
Br0.61 F0.39 Ge4 K7 O20 U3,1
Gd5 Pb4,0
Cl6 Cu3 O12 Te4 Yb3,0
Mn1 O1 Sb1 Sm1,0
La2 Ni1 O4.32,1
Ca0.09 Ce0.85 Mg0.06 O1.85,1
Al1.55 Co0.45 Tb1,1
C2 Fe1 N7 Sr6,0
Eu0.099 Hf2 La2.901 Li7 O12,1
Co2 N4 Sr5,0
Cr1 Mg1.5 O4 Ti0.5,1
As1 Mn2,0
Cr1 F7 Fe1 Na2,0
Al1 Gd1 Pd1,0
Cr1 Ge2 Zr1,0
Lu2 O7 V2,0
C15 As2 O15 W3,0
Fe1.73 Mg0.33 O4 Ti0.94,1
Cs1 F6 In1 Mg1,1
H5 Al0.333 Cu2 Fe2 O19.333 Pb2 Si4.667,1
Nb1 O3 Sr1,0
Al12 Bi2 O27 Sr6,1
Er0.5 Fe2 Sm0.5,1
Au1 Li2 Sn1,1
Ho1 P1 S1,0
S1.2 Se1.8 U1,1
In1.5 Sn1.5 Y1,1
H2 Al2 Ge1 O6,0
Ho1 Th1,1
Ga1 I4 Na1,0
Ce2 Co17 Si9,1
H14 Mg3 N2 O16 S3,0
F1 Fe1.078 Mg0.922 O4 P1,1
B3 Cd4 Eu0.4 Gd0.6 O10,1
Ca2 Co2 Na1 O12 V3,1
Be6 Mn8.184 O24 S2 Si6,0
Cu0.74 Mg1 Zn1.26,1
K2 S8 Sn2,0
Cs1 Er0.05 F4 Sc0.95,1
O20 P4 Ti5,1
Cd1 Pd1 Pr1,0
H0.23 Al1 F0.77 Li1 O4.23 P1,1
  H1.879 Al0.015 Ca1.77 F0.041 Fe2.711 K0.002 Mg2.423 Mn0.026 Na0.091 O23.959 Si7.985,1
Co1 Gd2.75 Tb0.25,1
Ce1 S3 Sc1,0
F4 Na1 Y1,1
Fe1.966 O2.963,1
Ba2 Cu2 Eu3 Mn2 O12.091,1
S1 Sm0.8 Yb0.2,1
O32 P4 Rh1.168 W6.832,1
B6 U2 W1,0
Fe0.4 O4 Ti0.1336 Zn1.8 Zr0.6664,1
Al0.534 Fe1 Ga2.466,1
B4 Dy1 Mo1,0
 Al0.84 Ca2.88 Fe1.32 La0.09 Mg0.1 Mn0.03 Nb0.44 O12 Si0.75 Ti0.09 Zr1.46,1
As13 Cu44 Eu7 Sb10,1
Co3 Cr1,0
C0.702 Nb1,1
Cu11.72 Fe0.28 S13 Sb4,1
La2 Mo2 O7,0
Eu1 Ga2,0
Bi0.88 Dy0.06 Ho0.06 O1.485,1
B2 Co11 Nd3 Ni2,1
H12 Cs2 F12 Hf2 O6 Zn1,0
Bi2.26 O8.94 Sr0.74 Ta2,1
Al7 Fe5 Yb1,1
F1 O10 Si3.04 Y1.873,1
Ca0.333 O3 Pb0.667 Zr1,1
Na1.72 O11 Si4 Zr1,1
Ce1 Co4 Y1,1
B1 O3 Yb1,1
Cu3 Mn4 O12 Yb1,0
Co0.1 Li0.932 Mn0.1 Ni0.868 O2,1
Al1 As3 Cl4 S4,1
Co0.333 Li1 Mn0.333 Ni0.333 O2,1
Br1 Cr2 Cu1.5 Se3,1
Nb2 Pd0.743 Se5,1
H2 K7 N1 O22 P6,0
As2 Fe2 Na0.37 Sr0.63,1
H12 N2 Ni1 O12,0
Fe4 Zn9,1
Fe28.1 Mo0.9 Sm3,1
Cs1 I3,0
Ca0.48 Cr0.02 Ho0.52 Mn0.98 O3,1
  Ca0.01 Ce0.33 Dy0.01 Gd0.03 La0.11 Nd0.22 O4 P0.92 Pr0.05 Si0.08 Sm0.06 Th0.08 Y0.08,1
Al12 O48 Si12 Tl12,1
Br1 In1 Sb2 Se4,0
Cd0.9 F2.1 Tm0.1,1
H4 Al4 Ca1 Li1.86 Mn0.1 Na0.04 O20 P4,1
Cu0.97 La1.85 Ni0.03 O4 Sr0.15,1
Ni3 Sm1 Sn2,1
Cu2 Ga1 O7 Sr2 Tb1,0
Ca9 F2 La1 O24 P5 Si1,1
Al1.03 B22 Be0.67,1
Cl4 Re1,0
Co2 Ho2.5 Si7,0
Hf1 La2 Se5,0
Cr0.1 Gd1 Mn0.9 O3,1
Hf2 K2 O5,0
Cr1 O3 Sr1,0
Ca1 La1 Ni1 O6 Ru1,1
O4 V1 Yb1,0
Gd3 In1 S6,0
Li2.64 Ni2.36 O6 Te1,1
Ce0.25 Fe4 Sb11.94 Yb0.69,1
Ba0.8 Cu1 O5 Sr0.2 Y2,1
Fe1 K1 O8 P2 Zn1,1
C2 H2 K2 N2 O1 S2,0
Ba0.1 La0.6 Mn1 O3 Sr0.2,1
Al1.57 Cr0.244 Mg1.186 O4,1
Ce9 Li1 Mo16 O35,0
Sc1 Si1.5,1
I10 Ir2 Te16,0
Ba2 Ge2 Se5,0
Bi3.111 Nb0.356 O6.355 Y0.533,1
Al5.87 Pd15.55 Zn82.32,1
Mg4 Sr1,0
Al4.01 Ga1.72 Y1.46,1
Li22 Tl5,0
Cs1 K2 O8 P2 Yb1,0
Ba1.83 Bi0.21 Co0.83 O6 Ru0.99,1
Al1.6 Mn0.4 U1,1
C4 H16 Bi1 Cl5 N2,0
Au1.5 Ga6.5 Pr2,1
Al6.9 Fe5.1 Y1,1
Pd0.75 Si1.25 Sm1,1
Au4 In3.2 Sn0.8,1
Ba2 La1 O6 Ru0.5 Sb0.5,1
Zn2 Zr1,0
 Al0.582 Cr1.169 Fe0.751 Mg0.453 Mn0.008 Ni0.006 O4 Ti0.022 V0.008 Zn0.001,1
Cu0.5 Ni2.5 O6 Te1,1
Pb0.16 Pd0.84,1
Rh0.5 Tc1.5,1
P2 Pt1,0
Cr1 Mn1 O5 Tb1,1
H10.96 B2.74 Cl0.26 Cs1 Sr1,1
K2 S1,0
Ca9.48 F5 Na2.76 O31 Si8 Y1.76 Zr2,1
Eu0.83 O6.46 Sb2 Tl0.43,1
F14 Ga3 Na5,0
Cl10 N2 Si4,0
Mo6 Na0.9 O17,1
Nd9.33 O26 Si6,1
Bi2 Nd4 S9,0
Ho3 Pd4,0
C2 H8 Co1 K2 O10,0
Cl3 Ir1 Te6,0
Ca0.08 La1.4 Mn2 O7 Sr1.52,1
Ga1 O1 Se5 Sm3,0
C0.75 Co3 In1,1
Cu0.938 In1 Se2,1
Ga40.88 Mo8 S0.86,1
Ag2 Hg1 O6 Se2,0
Ce2 O7 Zr2,1
Li2.24 Si1,1
Bi1.4 I2 O2 Pb0.6 Rb0.6,1
As8 Cu12 S18,0
C1 Fe17 N1 Y2,1
Co0.117 Fe0.023 Li0.999 Mn0.634 Ni0.224 O2,1
Ca1 Mo0.12 O4 W0.88,1
Mo0.667 Re0.667 Ru0.667,1
Ga1 Pd1 Sm1,0
Ba5.78 Cl2 F12 Pb1.22,1
B18 Ba7.87 O36 Pb1.13,1
Cr1 Cu1 Mn1 O4,1
Cd0.1 Se0.1 Sn0.9 Te0.9,1
I6 Nb2 Te2,0
Er2 Ga1 Mn3,1
C0.5 Ti3 Zn1,1
La3 Li7 O12 Sn2,0
F5 K1 Li1 Tm1,0
P1 Ta2,0
Cr1 Ga1 Se8 V3,1
Bi18 Ca21 Mn4,0
Fe0.8 V1.2,1
Sm1 Te1.88,1
B2 Ta3,0
Ag1 As2 La1 Zn1,1
Mn0.3 Na3.3 O12 P3 V1.7,1
Ba1.7 Ca0.2 Cu3 La0.3 O7 Y0.8,1
Cr2 Zr1,0
Ag0.99 Bi2.9 Pb1 S6 Sb0.11,1
Li1 O4 Rb2 V1,0
Hf1 Nb1 O12 Sc5,1
Rb10 S14 Tc6,1
Ba9 Ga3 O12 Sb1,0
Dy1 Ge1 Ti1,0
Ce0.5 Cu2 Nd1.5 O9 Pb0.5 Sr2.5,1
Ca3 O12 Se1 Te3,0
Dy6 Ge2.5 S14,1
O7 Ru2 Tl2,0
H4 Co1 N2 O4 S1,0
Ge4 Pr1 Rh6,0
Ni2 Sn2 U1,0
Fe0.23 In1 O2 Ti0.73,1
H8 N2 O21 S6 Si1,0
La3 Pd4 Si4,0
N2 O2 Si2 Sr1,1
Al21.83 K2.6 O33.9,1
Fe1 In2 O7 Sb1,1
H2 Fe0.752 Mg0.248 O5 S1,1
La0.76 Mn1 O3.047 Sr0.23,1
Ru1 Zr1,0
Co0.95 Ni0.05 O3 Sm1,1
Fe0.1 Mn0.9 O3 Y1,1
Ni2 Pu2 Sn1,0
Ga0.1 Ti0.9,1
Ba0.25 Ca0.1 La0.65 Mn1 O3,1
Cu3 La1 O8 Pb2 Sr2,1
Br5 Hg6 S4 Tl1,0
Er2 O14 S2 Te2 Zn1,0
H8 Eu2 O16 S3,0
Na1 Tl1,0
Na0.17 Nb9.44 O18.33 Si0.22,1
B6 Er1,0
Bi2 Ga1 O7 Ta1,1
Fe4.2 Ni4.8 S8,1
Ir0.75 O3 Sr1 Zn0.25,1
C6 Cr18.93 Fe4.07,1
Fe1 Hf1 Si1,0
Br1 Tl1,0
I1 O12 P3 Pb5,0
Ba3 O9 Sb2 Sr1,0
Cu2 K2 S4 Th1,0
C1 H4 La1 Na1 O7 P2,0
Ag1 Ga1 I4 O12,0
Hg1 O4 Re1,0
O3 Sr1 Tb1,0
Bi0.95 Eu0.05 Fe1 O3,1
Ga1 Ge1 Rb1 Se4,1
C1 Er5 Si3,0
Au1 Cs1 Se1,0
La0.5 Mn1 O6 Sr1.5 W1,1
Li1 O12 P3 Sn0.8 Ti1.2,1
C7 H17 Mn2.5 N6 O15 P1,1
Eu1.02 Ge12 Li4 Sr6.98,1
H1 Al1.462 Ca1.058 Ce0.616 Fe0.538 Mn1.326 O13 Si3,1
Ba1 Fe2 Gd1 O5.061,1
Al1 Mn0.249 Ni2.751,1
Ba1 Bi0.75 Na0.25 O3,0
Bi1.89 Nd0.01 O3 Y0.1,1
Cu1 Fe1 Sm1,1
Cl5 Cs2 Hg0.5 Pd1,1
Al14.04 B3.54 Fe0.74 Mg1.68 O37 Si4,1
Cr1 I2,0
Ba1 Cu2 Se4 Sn1,0
F1 O5 Rb1 Ta2,1
Mg6.84 Ru1 Sm3.16,1
Ca0.75 Hf1 O3 Sr0.25,1
Cr1 La2 O2 Se2,0
Cr2 Cs1 O8 Sm1,0
B9.8 Ni28.85 Sc4,1
H2 Fe1.52 K0.54 Li0.82 Mg1.53 Mn1.13 Na2.46 O24 Si8,1
Eu1 Pd1 Tl2,0
Co0.2 Li1 Mn0.3 Ni0.5 O2,1
Co0.216 Li0.53 Ni0.784 O2,1
In2 Li1 Ru1,0
H8 O4 P2 Rb4 Se6,0
Al8 Fe4 O19 Sr1,1
S0.66 Zr0.99,1
Fe0.2 Mg1.8 O4 Si1,1
Fe0.5 Si0.2 V0.3,1
Na3 Ni1.5 O6 Te1,1
Ba8 Cd6.27 Ge39.7,1
H2 Cl1 Cu1 Fe1 O13 Pb2 Se4,0
Bi0.98 Eu0.02 Mo2 Na1 O8,1
H2 I2 Na1 O9 V1,0
Cr0.1 La1 Ni0.9 O3,1
Cd1 O4 W1,0
C0.25 Rh0.5 W0.5,1
Al2 Cl6 O1 Sn1,0
As1 Cl1 F6 N2 S2 Se1,0
Eu1 S4 Yb2,1
Co1.334 Ga0.666 Gd1,1
Ga0.4 Sn0.6 V3,1
Cd3 Na6 O18 Si6,0
Cl1 Cs7 O32 U8 V2,0
I1 Li6.32 P0.68 S5 Si0.32,1
Fe1.88 Ni1.13 P1,1
Cs10 O3 Sn1 Tl6,0
C3.7 Cr3.84 Fe4.12 Ni0.96,1
Tb1 Tl1,0
Al0.27 Ca0.52 Fe0.24 Mg0.66 Mn0.01 Na0.29 O6 Si2 Ti0.01,1
H1 B1 Mg1 O3,0
Bi1.6 Ho0.4 O3,1
B1.68 Ge4.32 O14 Sr2.84,1
Fe27.6 Nd3 Ti1.4,1
Mg3 O8 P2,0
La1.22 Na0.33 O6 Ti2,1
Cs2 O16 S3 U2,0
K4 P2 Pd1 S8,0
Co0.1 Li1 Ni0.9 O2,1
Gd1 Ni2 P2,0
Ni1.63 Sn1,1
H92 Co5 Ni6 O114 W19,1
Ba1 Cu1 Na2 O8 V2,0
B2 Ba2 Mg2 O10 Te1,0
Mn0.5 Rh1 Tl0.5,1
C1 N1 V2,1
C1 B1 Nd1,0
Ge1 Mo0.13 Tb1 Ti0.87,1
Co3 O8 U2,0
As2 Cu1 Lu1,0
O4 Pr1 Sc1 Sr1,1
C7 H21 Cl6 N3 Te1,0
Cu0.6 La1 Ni4.4,1
Al1.78 Li1.63 Zn1.59,1
La1 O9 V3,0
H10 Co5 O20 P4,0
Cd1 Se1,0
Li0.999 S9 Sb5.667,1
Ba3 O9 Ru2 Zr1,0
Al1 As2 K1 O7,0
Na2 Pd1 S2,0
B0.5 Be1.85 Ni0.65,1
Co8.5 Fe8.1 Th2.22,1
C1 Ba1.26 Cl18 K1.7 Zr6,1
Ca0.6 Cu2.2 Mg0.2 O3,1
Pt7 Sc4 Si2,0
Mo12 O48 Rb4 Th5,1
H7 Al1 B2 O13 P2,0
H12 Br2 Ni1 O12,0
Al1 Ce1 Pd1,0
Ba2 Ca2 Cu2.1 O8.8 Tl1.5,1
As1 In1 Pd5,0
B1 Ni4 Y1,0
Ir0.4 O4 Ru0.6 Sr2,1
Cu1.94 S4 Sn1 Zn1.06,1
Cr1 La1 O4 Sr1,1
Dy1 Te1,0
Cu1 Ho2 K1 Se4,0
Al2 Cd2 Cl8,0
Cu3 Te2,1
Co0.27 Fe0.63 Si0.1,1
H1 Al1 O4 Si1,0
F1.348 O0.826 Y1,1
Ag1 Cu2 P1 S4,0
Cu7 F2 O18 Te6,0
Bi3 O7 P1,0
Al0.083 B1 Fe0.967 Mg1.941 O5,1
H4 Ca1 O6 Se1,0
Co0.5 La1 O4 Rh0.5 Sr1,1
Co0.935 Li0.065 O1,1
Dy1 Rb1 S2,0
Hg2 Mo2 O7,0
Bi2.5 Na0.5 Nb2 O9,1
Al2 Ga2 Pr1,0
H4 Al1 F4 N1,1
Ga4.77 Ge0.252 La3 O14 Si0.876,1
Ir2 Os1 Zr5,1
O28 S8 Si1 Sr2,0
Bi0.88 Fe1 O3 Y0.12,1
Na2 O12 Se4 Zn3,0
H16 Mg6.5 Nb1,1
Ba0.8 F2.2 Yb0.2,1
C3.5 Pu0.5 U1.5 W2,1
H31 Co2 N9 O11 S2,1
H3 Al1 Cl3 N1,0
Ba2 Ca3 Cu5 O10.06,1
C1 Fe1.2 Mn1.8,1
Cr5 Cs1 Se8,0
As4 Eu3 Na2,1
  H1 Al1.14 Ca0.59 Ce0.2 Fe0.89 Gd0.02 La0.48 Mg0.07 Mn0.96 Nd0.18 O13 Pr0.07 Si3 Ti0.06 V0.34,1
H11 N2 O8 P1 S1,1
Cu0.95 Mg0.05,1
Cu1 Fe1 K0.94 Te2,1
Cr2 Cu0.5 Fe0.5 S4,1
H9 Ge7 O20 Rb3,1
O6 Sr3 Tl2,0
O3 Pr1 Sr0.963,1
Fe0.061 Mg0.939 O3 Si1,1
Eu1 Zn13,0
Rh3 Y1,0
Ga3.59 O12 Sc1.45 Y2.96,1
Co2.3 Mn0.7 O4,1
Ca2 F2 La6 O24 Si6 Sr2,1
Mn2 Sb2 Yb1,0
Ba1.5 Ca0.5 Cu3 La1 O7.1,1
H1 Cd1 F1 O1,1
Al1 Ca2 Pt2,0
Ba8 Cu4.5 Ge40.9,1
Ge1.86 Y1,1
B1 Co3.75 Fe0.25 Gd1,1
C23 Fe6 Ge2 O23,0
Au1.5 Ce1 Sb0.5,1
Mn1 Mo3 O12 Rb4,1
H1 Ba2 Fe1 O9 V2,0
Ba20 Hg103,0
Ba1 Cu3 O6.95 Sr1 Y1,1
